fromId,toId,car_under_15,car_fifteen_29,car_thirty_44,car_forty5_plus,public_under_15,public_fifteen_29,public_thirty_44,public_forty5_plus,fhv_under_15,fhv_fifteen_29,fhv_thirty_44,fhv_forty5_plus,walk_under_15,walk_fifteen_29,walk_thirty_44,walk_forty5_plus,bike_under_15,bike_fifteen_29,bike_thirty_44,bike_forty5_plus
QN1401,QN1401,28,39,34,11,83,116,100,33,14,20,17,6,14,20,17,6,4,5,4,1
QN1401,QN1401,15,21,18,6,44,62,53,18,8,11,9,3,8,11,9,3,2,3,2,1
QN0703,QN0703,23,32,27,9,67,94,81,27,12,16,14,5,12,16,14,5,3,4,3,1
QN0703,QN0703,8,11,9,3,23,32,27,9,4,6,5,2,4,6,5,2,1,1,1,0
QN0704,QN0704,8,11,9,3,23,32,27,9,4,6,5,2,4,6,5,2,1,1,1,0
QN1101,QN1101,8,11,9,3,23,32,27,9,4,6,5,2,4,6,5,2,1,1,1,0
QN0702,QN0702,11,16,14,5,34,47,41,14,6,8,7,2,6,8,7,2,1,2,2,1
QN0703,QN0703,11,16,14,5,34,47,41,14,6,8,7,2,6,8,7,2,1,2,2,1
QN0703,QN0703,20,28,24,8,60,84,72,24,10,14,12,4,10,14,12,4,3,4,3,1
QN0702,QN0702,9,12,10,3,25,36,30,10,4,6,5,2,4,6,5,2,1,2,1,0
QN0703,QN0703,9,12,10,3,25,36,30,10,4,6,5,2,4,6,5,2,1,2,1,0
QN0704,QN0704,9,12,10,3,25,36,30,10,4,6,5,2,4,6,5,2,1,2,1,0
QN0702,QN0702,20,28,24,8,59,83,71,24,10,14,12,4,10,14,12,4,3,4,3,1
QN0703,QN0703,20,28,24,8,59,83,71,24,10,14,12,4,10,14,12,4,3,4,3,1
QN0702,QN0702,16,22,19,6,46,65,56,19,8,11,10,3,8,11,10,3,2,3,2,1
QN0703,QN0703,16,22,19,6,46,65,56,19,8,11,10,3,8,11,10,3,2,3,2,1
QN0702,QN0702,38,53,46,15,114,159,136,45,20,27,23,8,20,27,23,8,5,7,6,2
QN0703,QN0703,38,53,46,15,114,159,136,45,20,27,23,8,20,27,23,8,5,7,6,2
QN0702,QN0702,34,48,41,14,101,142,122,41,17,24,21,7,17,24,21,7,4,6,5,2
QN0703,QN0703,34,48,41,14,101,142,122,41,17,24,21,7,17,24,21,7,4,6,5,2
QN1401,QN1401,49,69,59,20,146,204,175,58,25,35,30,10,25,35,30,10,6,9,8,3
QN1401,QN1401,39,54,46,15,115,160,137,46,20,28,24,8,20,28,24,8,5,7,6,2
QN1401,QN1401,34,48,41,14,102,143,122,41,18,25,21,7,18,25,21,7,4,6,5,2
QN1401,QN1401,31,43,37,12,91,127,109,36,16,22,19,6,16,22,19,6,4,5,5,2
QN1401,QN1401,14,20,17,6,43,60,51,17,7,10,9,3,7,10,9,3,2,3,2,1
QN1401,QN1401,70,98,84,28,208,291,250,83,36,50,43,14,36,50,43,14,9,13,11,4
QN1401,QN1401,26,36,31,10,77,108,93,31,13,19,16,5,13,19,16,5,3,5,4,1
QN0702,QN0702,30,42,36,12,90,125,108,36,15,22,19,6,15,22,19,6,4,5,5,2
QN0702,QN0702,16,22,19,6,47,65,56,19,8,11,10,3,8,11,10,3,2,3,2,1
QN0702,QN0702,25,35,30,10,74,104,89,30,13,18,15,5,13,18,15,5,3,4,4,1
QN0703,QN0703,25,35,30,10,74,104,89,30,13,18,15,5,13,18,15,5,3,4,4,1
QN0704,QN0704,25,35,30,10,74,104,89,30,13,18,15,5,13,18,15,5,3,4,4,1
QN0702,QN0702,18,25,22,7,54,76,65,22,9,13,11,4,9,13,11,4,2,3,3,1
QN0704,QN0704,18,25,22,7,54,76,65,22,9,13,11,4,9,13,11,4,2,3,3,1
QN0702,QN0702,23,33,28,9,69,97,83,28,12,17,14,5,12,17,14,5,3,4,4,1
QN0704,QN0704,23,33,28,9,69,97,83,28,12,17,14,5,12,17,14,5,3,4,4,1
QN0702,QN0702,43,60,51,17,127,177,152,51,22,31,26,9,22,31,26,9,5,8,7,2
QN0704,QN0704,43,60,51,17,127,177,152,51,22,31,26,9,22,31,26,9,5,8,7,2
QN0702,QN0702,15,22,19,6,46,64,55,18,8,11,10,3,8,11,10,3,2,3,2,1
QN0701,QN0701,20,27,24,8,58,82,70,23,10,14,12,4,10,14,12,4,3,4,3,1
QN0702,QN0702,20,27,24,8,58,82,70,23,10,14,12,4,10,14,12,4,3,4,3,1
QN0704,QN0704,20,27,24,8,58,82,70,23,10,14,12,4,10,14,12,4,3,4,3,1
QN0702,QN0702,8,11,9,3,22,31,27,9,4,5,5,2,4,5,5,2,1,1,1,0
QN0704,QN0704,8,11,9,3,22,31,27,9,4,5,5,2,4,5,5,2,1,1,1,0
QN0704,QN0704,27,37,32,11,79,110,95,32,14,19,16,5,14,19,16,5,3,5,4,1
QN0704,QN0704,47,65,56,19,138,194,166,55,24,33,29,10,24,33,29,10,6,8,7,2
QN0707,QN0707,47,65,56,19,138,194,166,55,24,33,29,10,24,33,29,10,6,8,7,2
QN0704,QN0704,41,58,50,17,123,172,148,49,21,30,25,8,21,30,25,8,5,7,6,2
QN0702,QN0702,37,52,45,15,112,156,134,45,19,27,23,8,19,27,23,8,5,7,6,2
QN0704,QN0704,37,52,45,15,112,156,134,45,19,27,23,8,19,27,23,8,5,7,6,2
QN0702,QN0702,17,24,20,7,51,71,61,20,9,12,10,3,9,12,10,3,2,3,3,1
QN0704,QN0704,17,24,20,7,51,71,61,20,9,12,10,3,9,12,10,3,2,3,3,1
QN0704,QN0704,17,23,20,7,50,69,60,20,9,12,10,3,9,12,10,3,2,3,3,1
QN0704,QN0704,8,11,9,3,23,32,28,9,4,6,5,2,4,6,5,2,1,1,1,0
QN0702,QN0702,28,40,34,11,84,118,101,34,14,20,17,6,14,20,17,6,4,5,4,1
QN0703,QN0703,28,40,34,11,84,118,101,34,14,20,17,6,14,20,17,6,4,5,4,1
QN0704,QN0704,28,40,34,11,84,118,101,34,14,20,17,6,14,20,17,6,4,5,4,1
QN1403,QN1403,43,60,52,17,128,180,154,51,22,31,27,9,22,31,27,9,6,8,7,2
QN8491,QN8491,43,60,52,17,128,180,154,51,22,31,27,9,22,31,27,9,6,8,7,2
QN0703,QN0703,22,31,27,9,66,93,79,26,11,16,14,5,11,16,14,5,3,4,3,1
QN0704,QN0704,22,31,27,9,66,93,79,26,11,16,14,5,11,16,14,5,3,4,3,1
QN1101,QN1101,22,31,27,9,66,93,79,26,11,16,14,5,11,16,14,5,3,4,3,1
QN1101,QN1101,15,21,18,6,44,62,53,18,8,11,9,3,8,11,9,3,2,3,2,1
QN0703,QN0703,16,23,20,7,48,68,58,19,8,12,10,3,8,12,10,3,2,3,3,1
QN1101,QN1101,16,23,20,7,48,68,58,19,8,12,10,3,8,12,10,3,2,3,3,1
QN1102,QN1102,16,23,20,7,48,68,58,19,8,12,10,3,8,12,10,3,2,3,3,1
QN0703,QN0703,15,21,18,6,44,61,53,18,8,11,9,3,8,11,9,3,2,3,2,1
QN1101,QN1101,15,21,18,6,44,61,53,18,8,11,9,3,8,11,9,3,2,3,2,1
QN1102,QN1102,15,21,18,6,44,61,53,18,8,11,9,3,8,11,9,3,2,3,2,1
QN0703,QN0703,12,16,14,5,34,48,41,14,6,8,7,2,6,8,7,2,1,2,2,1
QN1102,QN1102,12,16,14,5,34,48,41,14,6,8,7,2,6,8,7,2,1,2,2,1
QN1102,QN1102,19,26,22,7,56,78,67,22,10,13,11,4,10,13,11,4,2,3,3,1
QN1102,QN1102,10,14,12,4,29,41,35,12,5,7,6,2,5,7,6,2,1,2,2,1
QN1102,QN1102,12,16,14,5,34,48,41,14,6,8,7,2,6,8,7,2,1,2,2,1
QN1101,QN1101,17,24,20,7,50,70,60,20,9,12,10,3,9,12,10,3,2,3,3,1
QN1102,QN1102,17,24,20,7,50,70,60,20,9,12,10,3,9,12,10,3,2,3,3,1
QN1101,QN1101,30,42,36,12,90,126,108,36,15,22,19,6,15,22,19,6,4,5,5,2
QN1102,QN1102,30,42,36,12,90,126,108,36,15,22,19,6,15,22,19,6,4,5,5,2
QN1101,QN1101,22,31,26,9,65,91,78,26,11,16,13,4,11,16,13,4,3,4,3,1
QN1102,QN1102,22,31,26,9,65,91,78,26,11,16,13,4,11,16,13,4,3,4,3,1
QN1101,QN1101,17,24,20,7,51,71,61,20,9,12,10,4,9,12,10,4,2,3,3,1
QN1102,QN1102,15,21,18,6,45,62,53,18,8,11,9,3,8,11,9,3,2,3,2,1
QN1191,QN1191,15,21,18,6,45,62,53,18,8,11,9,3,8,11,9,3,2,3,2,1
QN1102,QN1102,13,19,16,5,40,55,48,16,7,10,8,3,7,10,8,3,2,2,2,1
QN1102,QN1102,20,28,24,8,60,84,72,24,10,15,12,4,10,15,12,4,3,4,3,1
QN1102,QN1102,19,26,22,7,55,77,66,22,10,13,11,4,10,13,11,4,2,3,3,1
QN1102,QN1102,26,36,31,10,77,108,93,31,13,19,16,5,13,19,16,5,3,5,4,1
QN1102,QN1102,12,17,15,5,36,51,43,14,6,9,7,2,6,9,7,2,2,2,2,1
QN1101,QN1101,7,10,9,3,21,30,26,9,4,5,4,1,4,5,4,1,1,1,1,0
QN1102,QN1102,7,10,9,3,21,30,26,9,4,5,4,1,4,5,4,1,1,1,1,0
QN1101,QN1101,25,35,30,10,74,104,89,30,13,18,15,5,13,18,15,5,3,4,4,1
QN1102,QN1102,25,35,30,10,74,104,89,30,13,18,15,5,13,18,15,5,3,4,4,1
QN1101,QN1101,23,32,28,9,69,96,83,28,12,17,14,5,12,17,14,5,3,4,4,1
QN1101,QN1101,10,15,13,4,31,44,37,12,5,8,6,2,5,8,6,2,1,2,2,1
QN1102,QN1102,10,15,13,4,31,44,37,12,5,8,6,2,5,8,6,2,1,2,2,1
QN0704,QN0704,20,28,24,8,60,84,72,24,10,15,12,4,10,15,12,4,3,4,3,1
QN1101,QN1101,20,28,24,8,60,84,72,24,10,15,12,4,10,15,12,4,3,4,3,1
QN0704,QN0704,37,52,45,15,112,156,134,45,19,27,23,8,19,27,23,8,5,7,6,2
QN1101,QN1101,37,52,45,15,112,156,134,45,19,27,23,8,19,27,23,8,5,7,6,2
QN0704,QN0704,26,36,31,10,77,108,92,31,13,19,16,5,13,19,16,5,3,5,4,1
QN1101,QN1101,26,36,31,10,77,108,92,31,13,19,16,5,13,19,16,5,3,5,4,1
QN0703,QN0703,34,48,41,14,102,143,122,41,18,25,21,7,18,25,21,7,4,6,5,2
QN0704,QN0704,34,48,41,14,102,143,122,41,18,25,21,7,18,25,21,7,4,6,5,2
QN1101,QN1101,34,48,41,14,102,143,122,41,18,25,21,7,18,25,21,7,4,6,5,2
QN0704,QN0704,16,23,20,7,48,68,58,19,8,12,10,3,8,12,10,3,2,3,3,1
QN1101,QN1101,16,23,20,7,48,68,58,19,8,12,10,3,8,12,10,3,2,3,3,1
QN0704,QN0704,14,20,17,6,43,60,51,17,7,10,9,3,7,10,9,3,2,3,2,1
QN0704,QN0704,13,18,16,5,39,55,47,16,7,9,8,3,7,9,8,3,2,2,2,1
QN0704,QN0704,19,27,23,8,57,79,68,23,10,14,12,4,10,14,12,4,2,3,3,1
QN0704,QN0704,22,31,26,9,65,91,78,26,11,16,13,4,11,16,13,4,3,4,3,1
QN0704,QN0704,22,31,27,9,67,93,80,27,12,16,14,5,12,16,14,5,3,4,3,1
QN0704,QN0704,13,18,16,5,39,54,46,15,7,9,8,3,7,9,8,3,2,2,2,1
QN0704,QN0704,42,58,50,17,124,173,148,49,21,30,26,9,21,30,26,9,5,7,6,2
QN0704,QN0704,12,17,15,5,37,52,44,15,6,9,8,3,6,9,8,3,2,2,2,1
QN0704,QN0704,15,21,18,6,45,63,54,18,8,11,9,3,8,11,9,3,2,3,2,1
QN0707,QN0707,15,21,18,6,45,63,54,18,8,11,9,3,8,11,9,3,2,3,2,1
QN0704,QN0704,7,9,8,3,20,28,24,8,3,5,4,1,3,5,4,1,1,1,1,0
QN0707,QN0707,7,9,8,3,20,28,24,8,3,5,4,1,3,5,4,1,1,1,1,0
QN0704,QN0704,41,58,50,17,123,173,148,49,21,30,26,8,21,30,26,8,5,7,6,2
QN0707,QN0707,41,58,50,17,123,173,148,49,21,30,26,8,21,30,26,8,5,7,6,2
QN0704,QN0704,18,25,21,7,53,74,63,21,9,13,11,4,9,13,11,4,2,3,3,1
QN0707,QN0707,18,25,21,7,53,74,63,21,9,13,11,4,9,13,11,4,2,3,3,1
QN0707,QN0707,49,68,59,20,145,204,175,58,25,35,30,10,25,35,30,10,6,9,8,3
QN0704,QN0704,20,29,25,8,61,85,73,24,10,15,13,4,10,15,13,4,3,4,3,1
QN0704,QN0704,35,49,42,14,104,146,125,42,18,25,22,7,18,25,22,7,4,6,5,2
QN0707,QN0707,35,49,42,14,104,146,125,42,18,25,22,7,18,25,22,7,4,6,5,2
QN0704,QN0704,44,61,52,17,130,182,156,52,22,31,27,9,22,31,27,9,6,8,7,2
QN0707,QN0707,44,61,52,17,130,182,156,52,22,31,27,9,22,31,27,9,6,8,7,2
QN0704,QN0704,35,49,42,14,104,145,124,41,18,25,21,7,18,25,21,7,4,6,5,2
QN0705,QN0705,35,49,42,14,104,145,124,41,18,25,21,7,18,25,21,7,4,6,5,2
QN0704,QN0704,16,22,19,6,47,66,57,19,8,11,10,3,8,11,10,3,2,3,2,1
QN0704,QN0704,35,49,42,14,104,146,125,42,18,25,22,7,18,25,22,7,4,6,5,2
QN0705,QN0705,35,49,42,14,104,146,125,42,18,25,22,7,18,25,22,7,4,6,5,2
QN0704,QN0704,12,17,15,5,37,51,44,15,6,9,8,3,6,9,8,3,2,2,2,1
QN0704,QN0704,12,17,15,5,36,51,44,14,6,9,8,2,6,9,8,2,2,2,2,1
QN0704,QN0704,24,34,29,10,71,100,86,29,12,17,15,5,12,17,15,5,3,4,4,1
QN0705,QN0705,24,34,29,10,71,100,86,29,12,17,15,5,12,17,15,5,3,4,4,1
QN0704,QN0704,16,23,20,7,48,68,58,19,8,12,10,3,8,12,10,3,2,3,3,1
QN1101,QN1101,16,23,20,7,48,68,58,19,8,12,10,3,8,12,10,3,2,3,3,1
QN0704,QN0704,28,39,33,11,82,115,99,33,14,20,17,6,14,20,17,6,4,5,4,1
QN0704,QN0704,20,29,25,8,61,85,73,24,10,15,13,4,10,15,13,4,3,4,3,1
QN0705,QN0705,20,29,25,8,61,85,73,24,10,15,13,4,10,15,13,4,3,4,3,1
QN1101,QN1101,20,29,25,8,61,85,73,24,10,15,13,4,10,15,13,4,3,4,3,1
QN0704,QN0704,8,11,9,3,22,31,27,9,4,5,5,2,4,5,5,2,1,1,1,0
QN0705,QN0705,8,11,9,3,22,31,27,9,4,5,5,2,4,5,5,2,1,1,1,0
QN1101,QN1101,8,11,9,3,22,31,27,9,4,5,5,2,4,5,5,2,1,1,1,0
QN0704,QN0704,13,18,16,5,39,54,47,16,7,9,8,3,7,9,8,3,2,2,2,1
QN1101,QN1101,13,18,16,5,39,54,47,16,7,9,8,3,7,9,8,3,2,2,2,1
QN1101,QN1101,20,28,24,8,60,84,72,24,10,14,12,4,10,14,12,4,3,4,3,1
QN0704,QN0704,26,36,31,10,76,106,91,30,13,18,16,5,13,18,16,5,3,5,4,1
QN1101,QN1101,26,36,31,10,76,106,91,30,13,18,16,5,13,18,16,5,3,5,4,1
QN0704,QN0704,21,29,25,8,62,87,75,25,11,15,13,4,11,15,13,4,3,4,3,1
QN0705,QN0705,21,29,25,8,62,87,75,25,11,15,13,4,11,15,13,4,3,4,3,1
QN0704,QN0704,15,21,18,6,45,63,54,18,8,11,9,3,8,11,9,3,2,3,2,1
QN0705,QN0705,15,21,18,6,45,63,54,18,8,11,9,3,8,11,9,3,2,3,2,1
QN0704,QN0704,29,41,35,12,88,123,105,35,15,21,18,6,15,21,18,6,4,5,5,2
QN0705,QN0705,29,41,35,12,88,123,105,35,15,21,18,6,15,21,18,6,4,5,5,2
QN0704,QN0704,20,27,23,8,58,81,70,23,10,14,12,4,10,14,12,4,2,4,3,1
QN0705,QN0705,20,27,23,8,58,81,70,23,10,14,12,4,10,14,12,4,2,4,3,1
QN0705,QN0705,21,30,25,8,63,88,76,25,11,15,13,4,11,15,13,4,3,4,3,1
QN0705,QN0705,14,20,17,6,43,60,51,17,7,10,9,3,7,10,9,3,2,3,2,1
QN0705,QN0705,40,57,49,16,120,168,144,48,21,29,25,8,21,29,25,8,5,7,6,2
QN0705,QN0705,20,28,24,8,59,82,71,24,10,14,12,4,10,14,12,4,3,4,3,1
QN0705,QN0705,25,35,30,10,74,103,89,30,13,18,15,5,13,18,15,5,3,4,4,1
QN0705,QN0705,20,28,24,8,60,84,72,24,10,14,12,4,10,14,12,4,3,4,3,1
QN0705,QN0705,25,35,30,10,75,105,90,30,13,18,16,5,13,18,16,5,3,5,4,1
QN0705,QN0705,26,36,31,10,76,107,91,30,13,18,16,5,13,18,16,5,3,5,4,1
QN0705,QN0705,34,48,41,14,102,143,123,41,18,25,21,7,18,25,21,7,4,6,5,2
QN0705,QN0705,7,10,9,3,22,30,26,9,4,5,4,2,4,5,4,2,1,1,1,0
QN0705,QN0705,17,23,20,7,50,69,60,20,9,12,10,3,9,12,10,3,2,3,3,1
QN0706,QN0706,17,23,20,7,50,69,60,20,9,12,10,3,9,12,10,3,2,3,3,1
QN0791,QN0791,17,23,20,7,50,69,60,20,9,12,10,3,9,12,10,3,2,3,3,1
QN0705,QN0705,18,26,22,7,55,77,66,22,9,13,11,4,9,13,11,4,2,3,3,1
QN0705,QN0705,24,34,29,10,72,101,86,29,12,17,15,5,12,17,15,5,3,4,4,1
QN0707,QN0707,24,34,29,10,72,101,86,29,12,17,15,5,12,17,15,5,3,4,4,1
QN0705,QN0705,28,39,34,11,83,117,100,33,14,20,17,6,14,20,17,6,4,5,4,1
QN0791,QN0791,28,39,34,11,83,117,100,33,14,20,17,6,14,20,17,6,4,5,4,1
QN0705,QN0705,36,50,43,14,106,148,127,42,18,26,22,7,18,26,22,7,5,6,5,2
QN0791,QN0791,36,50,43,14,106,148,127,42,18,26,22,7,18,26,22,7,5,6,5,2
QN1101,QN1101,36,50,43,14,106,148,127,42,18,26,22,7,18,26,22,7,5,6,5,2
QN0706,QN0706,30,42,36,12,89,125,107,36,15,22,19,6,15,22,19,6,4,5,5,2
QN0791,QN0791,30,42,36,12,89,125,107,36,15,22,19,6,15,22,19,6,4,5,5,2
QN0802,QN0802,30,42,36,12,89,125,107,36,15,22,19,6,15,22,19,6,4,5,5,2
QN0803,QN0803,30,42,36,12,89,125,107,36,15,22,19,6,15,22,19,6,4,5,5,2
QN1101,QN1101,30,42,36,12,89,125,107,36,15,22,19,6,15,22,19,6,4,5,5,2
QN0706,QN0706,25,35,30,10,74,104,89,30,13,18,15,5,13,18,15,5,3,4,4,1
QN0791,QN0791,25,35,30,10,74,104,89,30,13,18,15,5,13,18,15,5,3,4,4,1
QN0706,QN0706,33,46,39,13,97,135,116,39,17,23,20,7,17,23,20,7,4,6,5,2
QN0802,QN0802,33,46,39,13,97,135,116,39,17,23,20,7,17,23,20,7,4,6,5,2
QN0706,QN0706,36,50,43,14,106,149,128,43,18,26,22,7,18,26,22,7,5,6,6,2
QN0802,QN0802,36,50,43,14,106,149,128,43,18,26,22,7,18,26,22,7,5,6,6,2
QN0803,QN0803,36,50,43,14,106,149,128,43,18,26,22,7,18,26,22,7,5,6,6,2
QN1101,QN1101,36,50,43,14,106,149,128,43,18,26,22,7,18,26,22,7,5,6,6,2
QN0802,QN0802,15,21,18,6,44,61,52,17,8,11,9,3,8,11,9,3,2,3,2,1
QN0803,QN0803,15,21,18,6,44,61,52,17,8,11,9,3,8,11,9,3,2,3,2,1
QN0802,QN0802,19,27,23,8,56,79,68,23,10,14,12,4,10,14,12,4,2,3,3,1
QN0803,QN0803,19,27,23,8,56,79,68,23,10,14,12,4,10,14,12,4,2,3,3,1
QN0801,QN0801,38,53,45,15,112,156,134,45,19,27,23,8,19,27,23,8,5,7,6,2
QN0802,QN0802,38,53,45,15,112,156,134,45,19,27,23,8,19,27,23,8,5,7,6,2
QN0801,QN0801,6,9,8,3,19,26,23,8,3,5,4,1,3,5,4,1,1,1,1,0
QN0802,QN0802,6,9,8,3,19,26,23,8,3,5,4,1,3,5,4,1,1,1,1,0
QN0801,QN0801,30,42,36,12,89,125,107,36,15,21,18,6,15,21,18,6,4,5,5,2
QN0802,QN0802,30,42,36,12,89,125,107,36,15,21,18,6,15,21,18,6,4,5,5,2
QN0801,QN0801,12,17,15,5,36,50,43,14,6,9,7,2,6,9,7,2,2,2,2,1
QN0802,QN0802,12,17,15,5,36,50,43,14,6,9,7,2,6,9,7,2,2,2,2,1
QN0706,QN0706,28,39,33,11,83,116,99,33,14,20,17,6,14,20,17,6,4,5,4,1
QN0801,QN0801,28,39,33,11,83,116,99,33,14,20,17,6,14,20,17,6,4,5,4,1
QN0802,QN0802,28,39,33,11,83,116,99,33,14,20,17,6,14,20,17,6,4,5,4,1
QN0706,QN0706,14,20,17,6,43,60,52,17,7,10,9,3,7,10,9,3,2,3,2,1
QN0802,QN0802,14,20,17,6,43,60,52,17,7,10,9,3,7,10,9,3,2,3,2,1
QN0803,QN0803,14,20,17,6,43,60,52,17,7,10,9,3,7,10,9,3,2,3,2,1
QN0802,QN0802,57,80,69,23,170,238,204,68,29,41,35,12,29,41,35,12,7,10,9,3
QN0802,QN0802,26,36,31,10,77,108,92,31,13,19,16,5,13,19,16,5,3,5,4,1
QN0802,QN0802,30,42,36,12,88,124,106,35,15,21,18,6,15,21,18,6,4,5,5,2
QN0802,QN0802,14,19,17,6,41,58,50,17,7,10,9,3,7,10,9,3,2,2,2,1
QN0803,QN0803,14,19,17,6,41,58,50,17,7,10,9,3,7,10,9,3,2,2,2,1
QN0802,QN0802,26,37,32,11,78,110,94,31,14,19,16,5,14,19,16,5,3,5,4,1
QN0802,QN0802,40,56,48,16,120,167,144,48,21,29,25,8,21,29,25,8,5,7,6,2
QN0802,QN0802,11,15,13,4,33,46,39,13,6,8,7,2,6,8,7,2,1,2,2,1
QN0802,QN0802,34,47,41,14,100,141,121,40,17,24,21,7,17,24,21,7,4,6,5,2
QN0803,QN0803,34,47,41,14,100,141,121,40,17,24,21,7,17,24,21,7,4,6,5,2
QN0802,QN0802,21,29,25,8,61,86,74,25,11,15,13,4,11,15,13,4,3,4,3,1
QN0802,QN0802,22,31,27,9,67,93,80,27,11,16,14,5,11,16,14,5,3,4,3,1
QN0802,QN0802,10,14,12,4,31,43,37,12,5,7,6,2,5,7,6,2,1,2,2,1
QN0803,QN0803,10,14,12,4,31,43,37,12,5,7,6,2,5,7,6,2,1,2,2,1
QN0802,QN0802,25,36,31,10,76,106,91,30,13,18,16,5,13,18,16,5,3,5,4,1
QN0803,QN0803,25,36,31,10,76,106,91,30,13,18,16,5,13,18,16,5,3,5,4,1
QN0802,QN0802,22,31,27,9,67,93,80,27,12,16,14,5,12,16,14,5,3,4,3,1
QN0803,QN0803,22,31,27,9,67,93,80,27,12,16,14,5,12,16,14,5,3,4,3,1
QN0804,QN0804,22,31,27,9,67,93,80,27,12,16,14,5,12,16,14,5,3,4,3,1
QN0801,QN0801,36,51,43,14,107,150,129,43,19,26,22,7,19,26,22,7,5,6,6,2
QN0802,QN0802,36,51,43,14,107,150,129,43,19,26,22,7,19,26,22,7,5,6,6,2
QN0801,QN0801,24,33,29,10,71,99,85,28,12,17,15,5,12,17,15,5,3,4,4,1
QN0802,QN0802,24,33,29,10,71,99,85,28,12,17,15,5,12,17,15,5,3,4,4,1
QN0801,QN0801,9,13,11,4,28,39,33,11,5,7,6,2,5,7,6,2,1,2,1,0
QN0802,QN0802,9,13,11,4,28,39,33,11,5,7,6,2,5,7,6,2,1,2,1,0
QN0802,QN0802,18,25,22,7,54,75,64,21,9,13,11,4,9,13,11,4,2,3,3,1
QN0801,QN0801,25,35,30,10,75,105,90,30,13,18,15,5,13,18,15,5,3,5,4,1
QN0802,QN0802,25,35,30,10,75,105,90,30,13,18,15,5,13,18,15,5,3,5,4,1
QN0802,QN0802,29,40,35,12,86,120,103,34,15,21,18,6,15,21,18,6,4,5,4,1
QN0804,QN0804,29,40,35,12,86,120,103,34,15,21,18,6,15,21,18,6,4,5,4,1
QN0805,QN0805,29,40,35,12,86,120,103,34,15,21,18,6,15,21,18,6,4,5,4,1
QN0801,QN0801,14,20,17,6,43,60,52,17,7,10,9,3,7,10,9,3,2,3,2,1
QN0802,QN0802,14,20,17,6,43,60,52,17,7,10,9,3,7,10,9,3,2,3,2,1
QN0805,QN0805,14,20,17,6,43,60,52,17,7,10,9,3,7,10,9,3,2,3,2,1
QN0802,QN0802,18,25,21,7,52,73,63,21,9,13,11,4,9,13,11,4,2,3,3,1
QN0805,QN0805,18,25,21,7,52,73,63,21,9,13,11,4,9,13,11,4,2,3,3,1
QN0802,QN0802,21,30,26,9,63,89,76,25,11,15,13,4,11,15,13,4,3,4,3,1
QN0803,QN0803,21,30,26,9,63,89,76,25,11,15,13,4,11,15,13,4,3,4,3,1
QN0804,QN0804,21,30,26,9,63,89,76,25,11,15,13,4,11,15,13,4,3,4,3,1
QN0803,QN0803,7,10,9,3,21,30,26,9,4,5,4,1,4,5,4,1,1,1,1,0
QN0804,QN0804,7,10,9,3,21,30,26,9,4,5,4,1,4,5,4,1,1,1,1,0
QN0804,QN0804,6,9,8,3,19,27,23,8,3,5,4,1,3,5,4,1,1,1,1,0
QN0891,QN0891,6,9,8,3,19,27,23,8,3,5,4,1,3,5,4,1,1,1,1,0
QN0803,QN0803,21,29,25,8,61,86,74,25,11,15,13,4,11,15,13,4,3,4,3,1
QN0804,QN0804,21,29,25,8,61,86,74,25,11,15,13,4,11,15,13,4,3,4,3,1
QN0891,QN0891,21,29,25,8,61,86,74,25,11,15,13,4,11,15,13,4,3,4,3,1
QN1104,QN1104,14,19,17,6,41,58,50,17,7,10,9,3,7,10,9,3,2,2,2,1
QN0891,QN0891,22,31,26,9,65,91,78,26,11,16,13,4,11,16,13,4,3,4,3,1
QN1104,QN1104,22,31,26,9,65,91,78,26,11,16,13,4,11,16,13,4,3,4,3,1
QN1303,QN1303,22,31,26,9,65,91,78,26,11,16,13,4,11,16,13,4,3,4,3,1
QN0891,QN0891,9,12,10,3,26,36,31,10,4,6,5,2,4,6,5,2,1,2,1,0
QN1104,QN1104,9,12,10,3,26,36,31,10,4,6,5,2,4,6,5,2,1,2,1,0
QN1104,QN1104,25,35,30,10,74,104,89,30,13,18,15,5,13,18,15,5,3,4,4,1
QN1302,QN1302,25,35,30,10,74,104,89,30,13,18,15,5,13,18,15,5,3,4,4,1
QN0891,QN0891,38,53,45,15,112,157,135,45,19,27,23,8,19,27,23,8,5,7,6,2
QN1104,QN1104,38,53,45,15,112,157,135,45,19,27,23,8,19,27,23,8,5,7,6,2
QN0891,QN0891,29,41,35,12,87,121,104,35,15,21,18,6,15,21,18,6,4,5,4,1
QN1104,QN1104,29,41,35,12,87,121,104,35,15,21,18,6,15,21,18,6,4,5,4,1
QN0891,QN0891,11,15,13,4,33,46,39,13,6,8,7,2,6,8,7,2,1,2,2,1
QN1104,QN1104,11,15,13,4,33,46,39,13,6,8,7,2,6,8,7,2,1,2,2,1
QN1104,QN1104,9,12,10,3,26,36,31,10,4,6,5,2,4,6,5,2,1,2,1,0
QN1191,QN1191,9,12,10,3,26,36,31,10,4,6,5,2,4,6,5,2,1,2,1,0
QN1104,QN1104,25,34,29,10,73,102,88,29,13,18,15,5,13,18,15,5,3,4,4,1
QN1191,QN1191,25,34,29,10,73,102,88,29,13,18,15,5,13,18,15,5,3,4,4,1
QN1104,QN1104,20,29,25,8,61,85,73,24,10,15,13,4,10,15,13,4,3,4,3,1
